ID,Sale_Price,Overall_Cond,Area_SF,Value_SF
2129,235500,Average,Second_Flr_SF,885
2129,235500,Average,Wood_Deck_SF,202
2129,235500,Average,Open_Porch_SF,123
2130,217000,Average,Bsmt_Unf_SF,215
2130,217000,Average,Total_Bsmt_SF,853
2130,217000,Average,First_Flr_SF,853
2130,217000,Average,Second_Flr_SF,900
2130,217000,Average,Wood_Deck_SF,0
2130,217000,Average,Open_Porch_SF,74
2131,190550,Average,Bsmt_Unf_SF,845
2131,190550,Average,Total_Bsmt_SF,845
2131,190550,Average,First_Flr_SF,845
2131,190550,Average,Second_Flr_SF,845
2131,190550,Average,Wood_Deck_SF,0
2131,190550,Average,Open_Porch_SF,103
2132,217500,Average,Bsmt_Unf_SF,144
2132,217500,Average,Total_Bsmt_SF,985
2132,217500,Average,First_Flr_SF,985
2132,217500,Average,Second_Flr_SF,857
2132,217500,Average,Wood_Deck_SF,193
2132,217500,Average,Open_Porch_SF,96
2133,226000,Average,Bsmt_Unf_SF,440
2133,226000,Average,Total_Bsmt_SF,1453
2133,226000,Average,First_Flr_SF,1479
2133,226000,Average,Second_Flr_SF,0
2133,226000,Average,Wood_Deck_SF,144
2133,226000,Average,Open_Porch_SF,29
2134,180000,Average,Bsmt_Unf_SF,840
2134,180000,Average,Total_Bsmt_SF,840
2134,180000,Average,First_Flr_SF,840
2134,180000,Average,Second_Flr_SF,828
2134,180000,Average,Wood_Deck_SF,144
2134,180000,Average,Open_Porch_SF,68
2135,131000,Average,Bsmt_Unf_SF,201
2135,131000,Average,Total_Bsmt_SF,864
2135,131000,Average,First_Flr_SF,894
2135,131000,Average,Second_Flr_SF,0
2135,131000,Average,Wood_Deck_SF,0
2135,131000,Average,Open_Porch_SF,0
2136,153500,Average,Bsmt_Unf_SF,513
2136,153500,Average,Total_Bsmt_SF,1015
2136,153500,Average,First_Flr_SF,1025
2136,153500,Average,Second_Flr_SF,0
2136,153500,Average,Wood_Deck_SF,127
2136,153500,Average,Open_Porch_SF,0
2137,160000,Good,Bsmt_Unf_SF,240
2137,160000,Good,Total_Bsmt_SF,995
2137,160000,Good,First_Flr_SF,1009
2137,160000,Good,Second_Flr_SF,0
2137,160000,Good,Wood_Deck_SF,0
2137,160000,Good,Open_Porch_SF,0
2138,134900,Average,Bsmt_Unf_SF,501
2138,134900,Average,Total_Bsmt_SF,1040
2138,134900,Average,First_Flr_SF,1040
2138,134900,Average,Second_Flr_SF,0
2138,134900,Average,Wood_Deck_SF,0
2138,134900,Average,Open_Porch_SF,0
2139,130000,Below_Average,Bsmt_Unf_SF,399
2139,130000,Below_Average,Total_Bsmt_SF,876
2139,130000,Below_Average,First_Flr_SF,907
2139,130000,Below_Average,Second_Flr_SF,0
2139,130000,Below_Average,Wood_Deck_SF,0
2139,130000,Below_Average,Open_Porch_SF,0
2140,120000,Above_Average,Bsmt_Unf_SF,102
2140,120000,Above_Average,Total_Bsmt_SF,864
2140,120000,Above_Average,First_Flr_SF,879
2140,120000,Above_Average,Second_Flr_SF,0
2140,120000,Above_Average,Wood_Deck_SF,0
2140,120000,Above_Average,Open_Porch_SF,80
2141,112500,Average,Bsmt_Unf_SF,276
2141,112500,Average,Total_Bsmt_SF,882
2141,112500,Average,First_Flr_SF,882
2141,112500,Average,Second_Flr_SF,0
2141,112500,Average,Wood_Deck_SF,96
2141,112500,Average,Open_Porch_SF,0
2142,122000,Above_Average,Bsmt_Unf_SF,253
2142,122000,Above_Average,Total_Bsmt_SF,969
2142,122000,Above_Average,First_Flr_SF,969
2142,122000,Above_Average,Second_Flr_SF,0
2142,122000,Above_Average,Wood_Deck_SF,0
2142,122000,Above_Average,Open_Porch_SF,0
2143,127000,Average,Bsmt_Unf_SF,193
2143,127000,Average,Total_Bsmt_SF,864
2143,127000,Average,First_Flr_SF,864
2143,127000,Average,Second_Flr_SF,0
2143,127000,Average,Wood_Deck_SF,155
2143,127000,Average,Open_Porch_SF,0
2144,117000,Very_Good,Bsmt_Unf_SF,0
2144,117000,Very_Good,Total_Bsmt_SF,385
2144,117000,Very_Good,First_Flr_SF,875
2144,117000,Very_Good,Second_Flr_SF,0
2144,117000,Very_Good,Wood_Deck_SF,352
2144,117000,Very_Good,Open_Porch_SF,0
2145,305900,Average,Bsmt_Unf_SF,536
2145,305900,Average,Total_Bsmt_SF,2000
2145,305900,Average,First_Flr_SF,2000
2145,305900,Average,Second_Flr_SF,0
2145,305900,Average,Wood_Deck_SF,168
2145,305900,Average,Open_Porch_SF,0
2146,228500,Average,Bsmt_Unf_SF,1284
2146,228500,Average,Total_Bsmt_SF,1284
2146,228500,Average,First_Flr_SF,1284
2146,228500,Average,Second_Flr_SF,885
2146,228500,Average,Wood_Deck_SF,192
2146,228500,Average,Open_Porch_SF,87
2147,270000,Average,Bsmt_Unf_SF,261
2147,270000,Average,Total_Bsmt_SF,1673
2147,270000,Average,First_Flr_SF,1673
2147,270000,Average,Second_Flr_SF,0
2147,270000,Average,Wood_Deck_SF,306
2147,270000,Average,Open_Porch_SF,113
2148,192000,Average,Bsmt_Unf_SF,1459
2148,192000,Average,Total_Bsmt_SF,1459
2148,192000,Average,First_Flr_SF,1459
2148,192000,Average,Second_Flr_SF,0
2148,192000,Average,Wood_Deck_SF,192
2148,192000,Average,Open_Porch_SF,39
2149,213000,Average,Bsmt_Unf_SF,325
2149,213000,Average,Total_Bsmt_SF,979
2149,213000,Average,First_Flr_SF,992
2149,213000,Average,Second_Flr_SF,940
2149,213000,Average,Wood_Deck_SF,0
2149,213000,Average,Open_Porch_SF,120
2150,200000,Average,Bsmt_Unf_SF,860
2150,200000,Average,Total_Bsmt_SF,860
2150,200000,Average,First_Flr_SF,860
2150,200000,Average,Second_Flr_SF,869
2150,200000,Average,Wood_Deck_SF,386
2150,200000,Average,Open_Porch_SF,63
2151,267000,Average,Bsmt_Unf_SF,747
2151,267000,Average,Total_Bsmt_SF,1028
2151,267000,Average,First_Flr_SF,1210
2151,267000,Average,Second_Flr_SF,1242
2151,267000,Average,Wood_Deck_SF,208
2151,267000,Average,Open_Porch_SF,50
2152,228000,Average,Bsmt_Unf_SF,683
2152,228000,Average,Total_Bsmt_SF,1556
2152,228000,Average,First_Flr_SF,1592
2152,228000,Average,Second_Flr_SF,0
2152,228000,Average,Wood_Deck_SF,120
2152,228000,Average,Open_Porch_SF,35
2153,275000,Average,Bsmt_Unf_SF,333
2153,275000,Average,Total_Bsmt_SF,1531
2153,275000,Average,First_Flr_SF,1531
2153,275000,Average,Second_Flr_SF,908
2153,275000,Average,Wood_Deck_SF,184
2153,275000,Average,Open_Porch_SF,121
2154,211000,Average,Bsmt_Unf_SF,98
2154,211000,Average,Total_Bsmt_SF,860
2154,211000,Average,First_Flr_SF,1212
2154,211000,Average,Second_Flr_SF,780
2154,211000,Average,Wood_Deck_SF,225
2154,211000,Average,Open_Porch_SF,32
2155,285000,Average,Bsmt_Unf_SF,567
2155,285000,Average,Total_Bsmt_SF,1626
2155,285000,Average,First_Flr_SF,1668
2155,285000,Average,Second_Flr_SF,0
2155,285000,Average,Wood_Deck_SF,257
2155,285000,Average,Open_Porch_SF,45
2156,240000,Average,Bsmt_Unf_SF,141
2156,240000,Average,Total_Bsmt_SF,1220
2156,240000,Average,First_Flr_SF,1220
2156,240000,Average,Second_Flr_SF,870
2156,240000,Average,Wood_Deck_SF,0
2156,240000,Average,Open_Porch_SF,65
2157,131500,Average,Bsmt_Unf_SF,189
2157,131500,Average,Total_Bsmt_SF,848
2157,131500,Average,First_Flr_SF,848
2157,131500,Average,Second_Flr_SF,0
2157,131500,Average,Wood_Deck_SF,140
2157,131500,Average,Open_Porch_SF,0
2158,246900,Average,Bsmt_Unf_SF,426
2158,246900,Average,Total_Bsmt_SF,1341
2158,246900,Average,First_Flr_SF,1341
2158,246900,Average,Second_Flr_SF,0
2158,246900,Average,Wood_Deck_SF,240
2158,246900,Average,Open_Porch_SF,84
2159,219500,Average,Bsmt_Unf_SF,847
2159,219500,Average,Total_Bsmt_SF,847
2159,219500,Average,First_Flr_SF,847
2159,219500,Average,Second_Flr_SF,1081
2159,219500,Average,Wood_Deck_SF,100
2159,219500,Average,Open_Porch_SF,48
2160,185000,Average,Bsmt_Unf_SF,638
2160,185000,Average,Total_Bsmt_SF,1337
2160,185000,Average,First_Flr_SF,1337
2160,185000,Average,Second_Flr_SF,0
2160,185000,Average,Wood_Deck_SF,0
2160,185000,Average,Open_Porch_SF,39
2161,179400,Average,Bsmt_Unf_SF,738
2161,179400,Average,Total_Bsmt_SF,738
2161,179400,Average,First_Flr_SF,738
2161,179400,Average,Second_Flr_SF,738
2161,179400,Average,Wood_Deck_SF,0
2161,179400,Average,Open_Porch_SF,35
2162,213500,Average,Bsmt_Unf_SF,939
2162,213500,Average,Total_Bsmt_SF,939
2162,213500,Average,First_Flr_SF,939
2162,213500,Average,Second_Flr_SF,858
2162,213500,Average,Wood_Deck_SF,144
2162,213500,Average,Open_Porch_SF,53
2163,179600,Average,Bsmt_Unf_SF,1422
2163,179600,Average,Total_Bsmt_SF,1422
2163,179600,Average,First_Flr_SF,1422
2163,179600,Average,Second_Flr_SF,0
2163,179600,Average,Wood_Deck_SF,192
2163,179600,Average,Open_Porch_SF,60
2164,173500,Average,Bsmt_Unf_SF,460
2164,173500,Average,Total_Bsmt_SF,1169
2164,173500,Average,First_Flr_SF,1190
2164,173500,Average,Second_Flr_SF,0
2164,173500,Average,Wood_Deck_SF,100
2164,173500,Average,Open_Porch_SF,41
2165,167840,Average,Bsmt_Unf_SF,1330
2165,167840,Average,Total_Bsmt_SF,1330
2165,167840,Average,First_Flr_SF,1330
2165,167840,Average,Second_Flr_SF,0
2165,167840,Average,Wood_Deck_SF,0
2165,167840,Average,Open_Porch_SF,23
2166,168675,Average,Bsmt_Unf_SF,738
2166,168675,Average,Total_Bsmt_SF,738
2166,168675,Average,First_Flr_SF,738
2166,168675,Average,Second_Flr_SF,753
2166,168675,Average,Wood_Deck_SF,100
2166,168675,Average,Open_Porch_SF,30
2167,167000,Average,Bsmt_Unf_SF,768
2167,167000,Average,Total_Bsmt_SF,768
2167,167000,Average,First_Flr_SF,768
2167,167000,Average,Second_Flr_SF,768
2167,167000,Average,Wood_Deck_SF,0
2167,167000,Average,Open_Porch_SF,40
2168,140000,Good,Bsmt_Unf_SF,420
2168,140000,Good,Total_Bsmt_SF,1214
2168,140000,Good,First_Flr_SF,1214
2168,140000,Good,Second_Flr_SF,0
2168,140000,Good,Wood_Deck_SF,0
2168,140000,Good,Open_Porch_SF,0
2169,118500,Average,Bsmt_Unf_SF,0
2169,118500,Average,Total_Bsmt_SF,936
2169,118500,Average,First_Flr_SF,936
2169,118500,Average,Second_Flr_SF,0
2169,118500,Average,Wood_Deck_SF,405
2169,118500,Average,Open_Porch_SF,0
2170,110000,Above_Average,Bsmt_Unf_SF,115
2170,110000,Above_Average,Total_Bsmt_SF,1088
2170,110000,Above_Average,First_Flr_SF,1088
2170,110000,Above_Average,Second_Flr_SF,0
2170,110000,Above_Average,Wood_Deck_SF,0
2170,110000,Above_Average,Open_Porch_SF,0
2171,94750,Average,Bsmt_Unf_SF,440
2171,94750,Average,Total_Bsmt_SF,960
2171,94750,Average,First_Flr_SF,960
2171,94750,Average,Second_Flr_SF,0
2171,94750,Average,Wood_Deck_SF,120
2171,94750,Average,Open_Porch_SF,0
2172,122000,Above_Average,Bsmt_Unf_SF,666
2172,122000,Above_Average,Total_Bsmt_SF,901
2172,122000,Above_Average,First_Flr_SF,901
2172,122000,Above_Average,Second_Flr_SF,450
2172,122000,Above_Average,Wood_Deck_SF,0
2172,122000,Above_Average,Open_Porch_SF,0
2173,110000,Above_Average,Bsmt_Unf_SF,1179
2173,110000,Above_Average,Total_Bsmt_SF,1179
2173,110000,Above_Average,First_Flr_SF,1179
2173,110000,Above_Average,Second_Flr_SF,0
2173,110000,Above_Average,Wood_Deck_SF,0
2173,110000,Above_Average,Open_Porch_SF,0
2174,118500,Average,Bsmt_Unf_SF,0
2174,118500,Average,Total_Bsmt_SF,816
2174,118500,Average,First_Flr_SF,816
2174,118500,Average,Second_Flr_SF,0
2174,118500,Average,Wood_Deck_SF,0
2174,118500,Average,Open_Porch_SF,32
2175,133500,Above_Average,Bsmt_Unf_SF,456
2175,133500,Above_Average,Total_Bsmt_SF,960
2175,133500,Above_Average,First_Flr_SF,1044
2175,133500,Above_Average,Second_Flr_SF,0
2175,133500,Above_Average,Wood_Deck_SF,228
2175,133500,Above_Average,Open_Porch_SF,0
2176,148000,Good,Bsmt_Unf_SF,392
2176,148000,Good,Total_Bsmt_SF,1143
2176,148000,Good,First_Flr_SF,1113
2176,148000,Good,Second_Flr_SF,0
2176,148000,Good,Wood_Deck_SF,370
2176,148000,Good,Open_Porch_SF,30
2177,141000,Above_Average,Bsmt_Unf_SF,0
2177,141000,Above_Average,Total_Bsmt_SF,0
2177,141000,Above_Average,First_Flr_SF,1100
2177,141000,Above_Average,Second_Flr_SF,1133
2177,141000,Above_Average,Wood_Deck_SF,0
2177,141000,Above_Average,Open_Porch_SF,0
2178,155000,Average,Bsmt_Unf_SF,1125
2178,155000,Average,Total_Bsmt_SF,1125
2178,155000,Average,First_Flr_SF,1125
2178,155000,Average,Second_Flr_SF,0
2178,155000,Average,Wood_Deck_SF,80
2178,155000,Average,Open_Porch_SF,64
2179,157000,Average,Bsmt_Unf_SF,110
2179,157000,Average,Total_Bsmt_SF,1090
2179,157000,Average,First_Flr_SF,1090
2179,157000,Average,Second_Flr_SF,0
2179,157000,Average,Wood_Deck_SF,0
2179,157000,Average,Open_Porch_SF,49
2180,171500,Average,Bsmt_Unf_SF,123
2180,171500,Average,Total_Bsmt_SF,734
2180,171500,Average,First_Flr_SF,734
2180,171500,Average,Second_Flr_SF,674
2180,171500,Average,Wood_Deck_SF,0
2180,171500,Average,Open_Porch_SF,85
2181,183850,Average,Bsmt_Unf_SF,1085
2181,183850,Average,Total_Bsmt_SF,5095
2181,183850,Average,First_Flr_SF,5095
2181,183850,Average,Second_Flr_SF,0
2181,183850,Average,Wood_Deck_SF,546
2181,183850,Average,Open_Porch_SF,484
2182,184750,Average,Bsmt_Unf_SF,878
2182,184750,Average,Total_Bsmt_SF,3138
2182,184750,Average,First_Flr_SF,3138
2182,184750,Average,Second_Flr_SF,1538
2182,184750,Average,Wood_Deck_SF,208
2182,184750,Average,Open_Porch_SF,406
2183,140000,Average,Bsmt_Unf_SF,80
2183,140000,Average,Total_Bsmt_SF,547
2183,140000,Average,First_Flr_SF,1072
2183,140000,Average,Second_Flr_SF,0
2183,140000,Average,Wood_Deck_SF,0
2183,140000,Average,Open_Porch_SF,44
2184,131750,Good,Bsmt_Unf_SF,52
2184,131750,Good,Total_Bsmt_SF,960
2184,131750,Good,First_Flr_SF,960
2184,131750,Good,Second_Flr_SF,0
2184,131750,Good,Wood_Deck_SF,144
2184,131750,Good,Open_Porch_SF,0
2185,61500,Fair,Bsmt_Unf_SF,0
2185,61500,Fair,Total_Bsmt_SF,0
2185,61500,Fair,First_Flr_SF,1152
2185,61500,Fair,Second_Flr_SF,0
2185,61500,Fair,Wood_Deck_SF,0
2185,61500,Fair,Open_Porch_SF,0
2186,111000,Average,Bsmt_Unf_SF,372
2186,111000,Average,Total_Bsmt_SF,864
2186,111000,Average,First_Flr_SF,948
2186,111000,Average,Second_Flr_SF,0
2186,111000,Average,Wood_Deck_SF,0
2186,111000,Average,Open_Porch_SF,0
2187,98500,Above_Average,Bsmt_Unf_SF,1195
2187,98500,Above_Average,Total_Bsmt_SF,1195
2187,98500,Above_Average,First_Flr_SF,1195
2187,98500,Above_Average,Second_Flr_SF,0
2187,98500,Above_Average,Wood_Deck_SF,118
2187,98500,Above_Average,Open_Porch_SF,0
2188,79000,Above_Average,Bsmt_Unf_SF,0
2188,79000,Above_Average,Total_Bsmt_SF,544
2188,79000,Above_Average,First_Flr_SF,774
2188,79000,Above_Average,Second_Flr_SF,0
2188,79000,Above_Average,Wood_Deck_SF,0
2188,79000,Above_Average,Open_Porch_SF,0
2189,108500,Very_Good,Bsmt_Unf_SF,238
2189,108500,Very_Good,Total_Bsmt_SF,660
2189,108500,Very_Good,First_Flr_SF,740
2189,108500,Very_Good,Second_Flr_SF,125
2189,108500,Very_Good,Wood_Deck_SF,0
2189,108500,Very_Good,Open_Porch_SF,0
2190,110000,Average,Bsmt_Unf_SF,342
2190,110000,Average,Total_Bsmt_SF,894
2190,110000,Average,First_Flr_SF,894
2190,110000,Average,Second_Flr_SF,0
2190,110000,Average,Wood_Deck_SF,0
2190,110000,Average,Open_Porch_SF,0
2191,112000,Good,Bsmt_Unf_SF,560
2191,112000,Good,Total_Bsmt_SF,560
2191,112000,Good,First_Flr_SF,796
2191,112000,Good,Second_Flr_SF,550
2191,112000,Good,Wood_Deck_SF,168
2191,112000,Good,Open_Porch_SF,24
2192,125000,Average,Bsmt_Unf_SF,224
2192,125000,Average,Total_Bsmt_SF,768
2192,125000,Average,First_Flr_SF,768
2192,125000,Average,Second_Flr_SF,0
2192,125000,Average,Wood_Deck_SF,0
2192,125000,Average,Open_Porch_SF,0
2193,79275,Average,Bsmt_Unf_SF,182
2193,79275,Average,Total_Bsmt_SF,864
2193,79275,Average,First_Flr_SF,864
2193,79275,Average,Second_Flr_SF,0
2193,79275,Average,Wood_Deck_SF,196
2193,79275,Average,Open_Porch_SF,0
2194,119000,Above_Average,Bsmt_Unf_SF,216
2194,119000,Above_Average,Total_Bsmt_SF,948
2194,119000,Above_Average,First_Flr_SF,948
2194,119000,Above_Average,Second_Flr_SF,0
2194,119000,Above_Average,Wood_Deck_SF,0
2194,119000,Above_Average,Open_Porch_SF,36
2195,200000,Good,Bsmt_Unf_SF,1184
2195,200000,Good,Total_Bsmt_SF,1440
2195,200000,Good,First_Flr_SF,1440
2195,200000,Good,Second_Flr_SF,1440
2195,200000,Good,Wood_Deck_SF,0
2195,200000,Good,Open_Porch_SF,110
2196,150000,Above_Average,Bsmt_Unf_SF,925
2196,150000,Above_Average,Total_Bsmt_SF,1296
2196,150000,Above_Average,First_Flr_SF,1296
2196,150000,Above_Average,Second_Flr_SF,1296
2196,150000,Above_Average,Wood_Deck_SF,0
2196,150000,Above_Average,Open_Porch_SF,742
2197,165000,Good,Bsmt_Unf_SF,602
2197,165000,Good,Total_Bsmt_SF,602
2197,165000,Good,First_Flr_SF,900
2197,165000,Good,Second_Flr_SF,602
2197,165000,Good,Wood_Deck_SF,96
2197,165000,Good,Open_Porch_SF,0
2198,96500,Average,Bsmt_Unf_SF,768
2198,96500,Average,Total_Bsmt_SF,768
2198,96500,Average,First_Flr_SF,789
2198,96500,Average,Second_Flr_SF,0
2198,96500,Average,Wood_Deck_SF,0
2198,96500,Average,Open_Porch_SF,0
2199,136500,Average,Bsmt_Unf_SF,971
2199,136500,Average,Total_Bsmt_SF,1290
2199,136500,Average,First_Flr_SF,1422
2199,136500,Average,Second_Flr_SF,0
2199,136500,Average,Wood_Deck_SF,0
2199,136500,Average,Open_Porch_SF,0
2200,146500,Good,Bsmt_Unf_SF,538
2200,146500,Good,Total_Bsmt_SF,651
2200,146500,Good,First_Flr_SF,759
2200,146500,Good,Second_Flr_SF,539
2200,146500,Good,Wood_Deck_SF,216
2200,146500,Good,Open_Porch_SF,0
2201,175000,Good,Bsmt_Unf_SF,162
2201,175000,Good,Total_Bsmt_SF,731
2201,175000,Good,First_Flr_SF,981
2201,175000,Good,Second_Flr_SF,787
2201,175000,Good,Wood_Deck_SF,0
2201,175000,Good,Open_Porch_SF,0
2202,148500,Very_Good,Bsmt_Unf_SF,285
2202,148500,Very_Good,Total_Bsmt_SF,531
2202,148500,Very_Good,First_Flr_SF,567
2202,148500,Very_Good,Second_Flr_SF,531
2202,148500,Very_Good,Wood_Deck_SF,0
2202,148500,Very_Good,Open_Porch_SF,0
2203,141500,Good,Bsmt_Unf_SF,585
2203,141500,Good,Total_Bsmt_SF,585
2203,141500,Good,First_Flr_SF,851
2203,141500,Good,Second_Flr_SF,585
2203,141500,Good,Wood_Deck_SF,184
2203,141500,Good,Open_Porch_SF,0
2204,189950,Very_Good,Bsmt_Unf_SF,912
2204,189950,Very_Good,Total_Bsmt_SF,912
2204,189950,Very_Good,First_Flr_SF,912
2204,189950,Very_Good,Second_Flr_SF,514
2204,189950,Very_Good,Wood_Deck_SF,0
2204,189950,Very_Good,Open_Porch_SF,240
2205,135000,Very_Good,Bsmt_Unf_SF,686
2205,135000,Very_Good,Total_Bsmt_SF,686
2205,135000,Very_Good,First_Flr_SF,686
2205,135000,Very_Good,Second_Flr_SF,775
2205,135000,Very_Good,Wood_Deck_SF,0
2205,135000,Very_Good,Open_Porch_SF,0
2206,164000,Average,Bsmt_Unf_SF,554
2206,164000,Average,Total_Bsmt_SF,918
2206,164000,Average,First_Flr_SF,918
2206,164000,Average,Second_Flr_SF,728
2206,164000,Average,Wood_Deck_SF,0
2206,164000,Average,Open_Porch_SF,0
2207,90350,Above_Average,Bsmt_Unf_SF,75
2207,90350,Above_Average,Total_Bsmt_SF,440
2207,90350,Above_Average,First_Flr_SF,694
2207,90350,Above_Average,Second_Flr_SF,0
2207,90350,Above_Average,Wood_Deck_SF,0
2207,90350,Above_Average,Open_Porch_SF,0
2208,139000,Above_Average,Bsmt_Unf_SF,661
2208,139000,Above_Average,Total_Bsmt_SF,661
2208,139000,Above_Average,First_Flr_SF,661
2208,139000,Above_Average,Second_Flr_SF,589
2208,139000,Above_Average,Wood_Deck_SF,242
2208,139000,Above_Average,Open_Porch_SF,0
2209,119750,Good,Bsmt_Unf_SF,920
2209,119750,Good,Total_Bsmt_SF,920
2209,119750,Good,First_Flr_SF,954
2209,119750,Good,Second_Flr_SF,0
2209,119750,Good,Wood_Deck_SF,0
2209,119750,Good,Open_Porch_SF,0
2210,145000,Above_Average,Bsmt_Unf_SF,495
2210,145000,Above_Average,Total_Bsmt_SF,979
2210,145000,Above_Average,First_Flr_SF,979
2210,145000,Above_Average,Second_Flr_SF,979
2210,145000,Above_Average,Wood_Deck_SF,0
2210,145000,Above_Average,Open_Porch_SF,0
2211,145000,Above_Average,Bsmt_Unf_SF,717
2211,145000,Above_Average,Total_Bsmt_SF,1001
2211,145000,Above_Average,First_Flr_SF,1001
2211,145000,Above_Average,Second_Flr_SF,1001
2211,145000,Above_Average,Wood_Deck_SF,0
2211,145000,Above_Average,Open_Porch_SF,0
2212,238000,Good,Bsmt_Unf_SF,851
2212,238000,Good,Total_Bsmt_SF,851
2212,238000,Good,First_Flr_SF,867
2212,238000,Good,Second_Flr_SF,851
2212,238000,Good,Wood_Deck_SF,291
2212,238000,Good,Open_Porch_SF,0
2213,153500,Average,Bsmt_Unf_SF,0
2213,153500,Average,Total_Bsmt_SF,0
2213,153500,Average,First_Flr_SF,1226
2213,153500,Average,Second_Flr_SF,0
2213,153500,Average,Wood_Deck_SF,174
2213,153500,Average,Open_Porch_SF,24
2214,239000,Above_Average,Bsmt_Unf_SF,242
2214,239000,Above_Average,Total_Bsmt_SF,1370
2214,239000,Above_Average,First_Flr_SF,1370
2214,239000,Above_Average,Second_Flr_SF,1254
2214,239000,Above_Average,Wood_Deck_SF,0
2214,239000,Above_Average,Open_Porch_SF,0
2215,359100,Above_Average,Bsmt_Unf_SF,537
2215,359100,Above_Average,Total_Bsmt_SF,965
2215,359100,Above_Average,First_Flr_SF,1940
2215,359100,Above_Average,Second_Flr_SF,1254
2215,359100,Above_Average,Wood_Deck_SF,0
2215,359100,Above_Average,Open_Porch_SF,0
2216,188000,Above_Average,Bsmt_Unf_SF,741
2216,188000,Above_Average,Total_Bsmt_SF,930
2216,188000,Above_Average,First_Flr_SF,1230
2216,188000,Above_Average,Second_Flr_SF,525
2216,188000,Above_Average,Wood_Deck_SF,0
2216,188000,Above_Average,Open_Porch_SF,40
2217,220000,Good,Bsmt_Unf_SF,0
2217,220000,Good,Total_Bsmt_SF,854
2217,220000,Good,First_Flr_SF,1096
2217,220000,Good,Second_Flr_SF,895
2217,220000,Good,Wood_Deck_SF,0
2217,220000,Good,Open_Porch_SF,0
2218,140000,Average,Bsmt_Unf_SF,195
2218,140000,Average,Total_Bsmt_SF,728
2218,140000,Average,First_Flr_SF,760
2218,140000,Average,Second_Flr_SF,595
2218,140000,Average,Wood_Deck_SF,0
2218,140000,Average,Open_Porch_SF,0
2219,315000,Very_Good,Bsmt_Unf_SF,556
2219,315000,Very_Good,Total_Bsmt_SF,853
2219,315000,Very_Good,First_Flr_SF,1549
2219,315000,Very_Good,Second_Flr_SF,1178
2219,315000,Very_Good,Wood_Deck_SF,0
2219,315000,Very_Good,Open_Porch_SF,74
2220,259500,Very_Good,Bsmt_Unf_SF,104
2220,259500,Very_Good,Total_Bsmt_SF,1028
2220,259500,Very_Good,First_Flr_SF,1436
2220,259500,Very_Good,Second_Flr_SF,884
2220,259500,Very_Good,Wood_Deck_SF,224
2220,259500,Very_Good,Open_Porch_SF,0
2221,257500,Good,Bsmt_Unf_SF,291
2221,257500,Good,Total_Bsmt_SF,1477
2221,257500,Good,First_Flr_SF,1839
2221,257500,Good,Second_Flr_SF,0
2221,257500,Good,Wood_Deck_SF,0
2221,257500,Good,Open_Porch_SF,87
2222,219500,Above_Average,Bsmt_Unf_SF,390
2222,219500,Above_Average,Total_Bsmt_SF,800
2222,219500,Above_Average,First_Flr_SF,960
2222,219500,Above_Average,Second_Flr_SF,780
2222,219500,Above_Average,Wood_Deck_SF,0
2222,219500,Above_Average,Open_Porch_SF,0
2223,217000,Average,Bsmt_Unf_SF,905
2223,217000,Average,Total_Bsmt_SF,1809
2223,217000,Average,First_Flr_SF,2259
2223,217000,Average,Second_Flr_SF,0
2223,217000,Average,Wood_Deck_SF,166
2223,217000,Average,Open_Porch_SF,120
2224,201000,Below_Average,Bsmt_Unf_SF,0
2224,201000,Below_Average,Total_Bsmt_SF,1560
2224,201000,Below_Average,First_Flr_SF,1560
2224,201000,Below_Average,Second_Flr_SF,0
2224,201000,Below_Average,Wood_Deck_SF,0
2224,201000,Below_Average,Open_Porch_SF,75
2225,215000,Above_Average,Bsmt_Unf_SF,675
2225,215000,Above_Average,Total_Bsmt_SF,1488
2225,215000,Above_Average,First_Flr_SF,1488
2225,215000,Above_Average,Second_Flr_SF,0
2225,215000,Above_Average,Wood_Deck_SF,0
2225,215000,Above_Average,Open_Porch_SF,0
2226,123900,Above_Average,Bsmt_Unf_SF,186
2226,123900,Above_Average,Total_Bsmt_SF,516
2226,123900,Above_Average,First_Flr_SF,529
2226,123900,Above_Average,Second_Flr_SF,516
2226,123900,Above_Average,Wood_Deck_SF,180
2226,123900,Above_Average,Open_Porch_SF,0
2227,170000,Average,Bsmt_Unf_SF,1680
2227,170000,Average,Total_Bsmt_SF,1680
2227,170000,Average,First_Flr_SF,1680
2227,170000,Average,Second_Flr_SF,0
2227,170000,Average,Wood_Deck_SF,152
2227,170000,Average,Open_Porch_SF,0
2228,200000,Average,Bsmt_Unf_SF,427
2228,200000,Average,Total_Bsmt_SF,1004
2228,200000,Average,First_Flr_SF,1020
2228,200000,Average,Second_Flr_SF,0
2228,200000,Average,Wood_Deck_SF,135
2228,200000,Average,Open_Porch_SF,0
2229,198000,Average,Bsmt_Unf_SF,1262
2229,198000,Average,Total_Bsmt_SF,1696
2229,198000,Average,First_Flr_SF,1696
2229,198000,Average,Second_Flr_SF,0
2229,198000,Average,Wood_Deck_SF,0
2229,198000,Average,Open_Porch_SF,146
2230,200624,Fair,Bsmt_Unf_SF,816
2230,200624,Fair,Total_Bsmt_SF,2035
2230,200624,Fair,First_Flr_SF,2515
2230,200624,Fair,Second_Flr_SF,0
2230,200624,Fair,Wood_Deck_SF,0
2230,200624,Fair,Open_Porch_SF,0
